Speaker_1; Male
MSP-PODCAST_0023_0371.wav;1
MSP-PODCAST_0023_0372.wav;1
MSP-PODCAST_0023_0383.wav;1
MSP-PODCAST_0023_0385.wav;1
MSP-PODCAST_0023_0405.wav;1
MSP-PODCAST_0023_0410.wav;1
MSP-PODCAST_0023_0479.wav;1
MSP-PODCAST_0023_0480.wav;1
MSP-PODCAST_0023_0481.wav;1
MSP-PODCAST_0023_0484.wav;1
MSP-PODCAST_0023_0328.wav;1
MSP-PODCAST_0023_0330.wav;1
MSP-PODCAST_0023_0365.wav;1
MSP-PODCAST_0023_0366.wav;1
MSP-PODCAST_0023_0367.wav;1
MSP-PODCAST_0023_0368.wav;1
MSP-PODCAST_0023_0369.wav;1
MSP-PODCAST_0023_0397.wav;1
MSP-PODCAST_0023_0449.wav;1
MSP-PODCAST_0023_0450.wav;1
MSP-PODCAST_0023_0454.wav;1
MSP-PODCAST_0023_0455.wav;1
MSP-PODCAST_0023_0456.wav;1
MSP-PODCAST_0023_0459.wav;1
MSP-PODCAST_0023_0460.wav;1
MSP-PODCAST_0023_0414.wav;1
MSP-PODCAST_0023_0419.wav;1
MSP-PODCAST_0023_0420.wav;1
MSP-PODCAST_0135_0009.wav;10
MSP-PODCAST_0135_0026.wav;10
MSP-PODCAST_0135_0038.wav;10
MSP-PODCAST_0135_0060.wav;10
MSP-PODCAST_0135_0071.wav;10
MSP-PODCAST_0135_0082.wav;10
MSP-PODCAST_0135_0116.wav;10
MSP-PODCAST_0135_0118.wav;10
MSP-PODCAST_0135_0199.wav;10
MSP-PODCAST_0135_0205.wav;10
MSP-PODCAST_0135_0269.wav;10
MSP-PODCAST_0135_0326.wav;10
MSP-PODCAST_0135_0370.wav;10
MSP-PODCAST_0135_0376.wav;10
MSP-PODCAST_0135_0377.wav;10
MSP-PODCAST_0135_0390.wav;10
MSP-PODCAST_0135_0394.wav;10
MSP-PODCAST_0135_0395.wav;10
MSP-PODCAST_0135_0406.wav;10
MSP-PODCAST_0135_0447.wav;10
MSP-PODCAST_0135_0501.wav;10
MSP-PODCAST_0135_0528.wav;10
MSP-PODCAST_0135_0553.wav;10
MSP-PODCAST_0135_0554.wav;10
MSP-PODCAST_0135_0625.wav;10
MSP-PODCAST_0135_0628.wav;10
MSP-PODCAST_0135_0630.wav;10
MSP-PODCAST_0135_0643.wav;10
MSP-PODCAST_0135_0644.wav;10
MSP-PODCAST_0135_0656.wav;10
MSP-PODCAST_0135_0661.wav;10
MSP-PODCAST_0135_0682.wav;10
MSP-PODCAST_0135_0708.wav;10
MSP-PODCAST_0135_0720.wav;10
MSP-PODCAST_0135_0724.wav;10
MSP-PODCAST_0135_0775.wav;10
MSP-PODCAST_0135_0778.wav;10
MSP-PODCAST_0135_0786.wav;10
MSP-PODCAST_0135_0825.wav;10
MSP-PODCAST_0135_0827.wav;10
MSP-PODCAST_0135_0829.wav;10
MSP-PODCAST_0135_0862.wav;10
MSP-PODCAST_0135_0880.wav;10
MSP-PODCAST_0135_0888.wav;10
MSP-PODCAST_0135_0889.wav;10
MSP-PODCAST_0135_0896.wav;10
MSP-PODCAST_0140_0021.wav;10
MSP-PODCAST_0140_0023.wav;10
MSP-PODCAST_0140_0034.wav;10
MSP-PODCAST_0140_0075.wav;10
MSP-PODCAST_0140_0087.wav;10
MSP-PODCAST_0140_0095.wav;10
MSP-PODCAST_0140_0101.wav;10
MSP-PODCAST_0140_0112.wav;10
MSP-PODCAST_0140_0124.wav;10
MSP-PODCAST_0140_0149.wav;10
MSP-PODCAST_0140_0155.wav;10
MSP-PODCAST_0140_0180.wav;10
MSP-PODCAST_0140_0211.wav;10
MSP-PODCAST_0140_0212.wav;10
MSP-PODCAST_0140_0213.wav;10
MSP-PODCAST_0140_0241.wav;10
MSP-PODCAST_0140_0244.wav;10
MSP-PODCAST_0140_0267.wav;10
MSP-PODCAST_0140_0283.wav;10
MSP-PODCAST_0140_0287.wav;10
MSP-PODCAST_0140_0290.wav;10
MSP-PODCAST_0140_0291.wav;10
MSP-PODCAST_0140_0299.wav;10
MSP-PODCAST_0140_0304.wav;10
MSP-PODCAST_0140_0308.wav;10
MSP-PODCAST_0140_0309.wav;10
MSP-PODCAST_0140_0319.wav;10
MSP-PODCAST_0140_0323.wav;10
MSP-PODCAST_0140_0338.wav;10
MSP-PODCAST_0140_0341.wav;10
MSP-PODCAST_0135_0007.wav;10
MSP-PODCAST_0135_0008.wav;10
MSP-PODCAST_0135_0011.wav;10
MSP-PODCAST_0135_0024.wav;10
MSP-PODCAST_0135_0028.wav;10
MSP-PODCAST_0135_0029.wav;10
MSP-PODCAST_0135_0035.wav;10
MSP-PODCAST_0135_0036.wav;10
MSP-PODCAST_0135_0039.wav;10
MSP-PODCAST_0135_0046.wav;10
MSP-PODCAST_0135_0047.wav;10
MSP-PODCAST_0135_0053.wav;10
MSP-PODCAST_0135_0063.wav;10
MSP-PODCAST_0135_0078.wav;10
MSP-PODCAST_0135_0087.wav;10
MSP-PODCAST_0135_0092.wav;10
MSP-PODCAST_0135_0093.wav;10
MSP-PODCAST_0135_0109.wav;10
MSP-PODCAST_0135_0117.wav;10
MSP-PODCAST_0135_0119.wav;10
MSP-PODCAST_0135_0120.wav;10
MSP-PODCAST_0135_0124.wav;10
MSP-PODCAST_0135_0126.wav;10
MSP-PODCAST_0135_0132.wav;10
MSP-PODCAST_0135_0146.wav;10
MSP-PODCAST_0135_0147.wav;10
MSP-PODCAST_0135_0148.wav;10
MSP-PODCAST_0135_0149.wav;10
MSP-PODCAST_0135_0155.wav;10
MSP-PODCAST_0135_0160.wav;10
MSP-PODCAST_0135_0182.wav;10
MSP-PODCAST_0135_0201.wav;10
MSP-PODCAST_0135_0203.wav;10
MSP-PODCAST_0135_0204.wav;10
MSP-PODCAST_0135_0276.wav;10
MSP-PODCAST_0135_0293.wav;10
MSP-PODCAST_0135_0328.wav;10
MSP-PODCAST_0135_0345.wav;10
MSP-PODCAST_0135_0359.wav;10
MSP-PODCAST_0135_0363.wav;10
MSP-PODCAST_0135_0375.wav;10
MSP-PODCAST_0135_0393.wav;10
MSP-PODCAST_0135_0396.wav;10
MSP-PODCAST_0135_0455.wav;10
MSP-PODCAST_0135_0504.wav;10
MSP-PODCAST_0135_0550.wav;10
MSP-PODCAST_0135_0599.wav;10
MSP-PODCAST_0135_0623.wav;10
MSP-PODCAST_0135_0721.wav;10
MSP-PODCAST_0135_0809.wav;10
MSP-PODCAST_0135_0814.wav;10
MSP-PODCAST_0135_0828.wav;10
MSP-PODCAST_0135_0839.wav;10
MSP-PODCAST_0135_0865.wav;10
MSP-PODCAST_0135_0885.wav;10
MSP-PODCAST_0135_0886.wav;10
MSP-PODCAST_0135_0904.wav;10
MSP-PODCAST_0135_0943.wav;10
MSP-PODCAST_0135_0085.wav;10
MSP-PODCAST_0135_0135.wav;10
MSP-PODCAST_0135_0230.wav;10
MSP-PODCAST_0135_0412.wav;10
MSP-PODCAST_0135_0526.wav;10
MSP-PODCAST_0135_0622.wav;10
MSP-PODCAST_0135_0776.wav;10
MSP-PODCAST_0140_0035.wav;10
MSP-PODCAST_0140_0040.wav;10
MSP-PODCAST_0140_0052.wav;10
MSP-PODCAST_0140_0059.wav;10
MSP-PODCAST_0140_0113.wav;10
MSP-PODCAST_0140_0123.wav;10
MSP-PODCAST_0140_0125.wav;10
MSP-PODCAST_0140_0142.wav;10
MSP-PODCAST_0140_0143.wav;10
MSP-PODCAST_0140_0158.wav;10
MSP-PODCAST_0140_0167.wav;10
MSP-PODCAST_0140_0168.wav;10
MSP-PODCAST_0140_0181.wav;10
MSP-PODCAST_0140_0221.wav;10
MSP-PODCAST_0140_0222.wav;10
MSP-PODCAST_0140_0223.wav;10
MSP-PODCAST_0140_0226.wav;10
MSP-PODCAST_0140_0230.wav;10
MSP-PODCAST_0140_0231.wav;10
MSP-PODCAST_0140_0232.wav;10
MSP-PODCAST_0140_0233.wav;10
MSP-PODCAST_0140_0235.wav;10
MSP-PODCAST_0140_0239.wav;10
MSP-PODCAST_0140_0240.wav;10
MSP-PODCAST_0140_0242.wav;10
MSP-PODCAST_0140_0243.wav;10
MSP-PODCAST_0140_0245.wav;10
MSP-PODCAST_0140_0263.wav;10
MSP-PODCAST_0140_0266.wav;10
MSP-PODCAST_0140_0269.wav;10
MSP-PODCAST_0140_0270.wav;10
MSP-PODCAST_0140_0278.wav;10
MSP-PODCAST_0140_0279.wav;10
MSP-PODCAST_0140_0280.wav;10
MSP-PODCAST_0140_0296.wav;10
MSP-PODCAST_0140_0311.wav;10
MSP-PODCAST_0140_0318.wav;10
MSP-PODCAST_0140_0335.wav;10
MSP-PODCAST_0140_0336.wav;10
MSP-PODCAST_0140_0339.wav;10
MSP-PODCAST_0140_0352.wav;10
MSP-PODCAST_0135_0127.wav;10
MSP-PODCAST_0135_0123.wav;10
MSP-PODCAST_0135_0121.wav;10
MSP-PODCAST_0135_0112.wav;10
MSP-PODCAST_0135_0111.wav;10
MSP-PODCAST_0135_0110.wav;10
MSP-PODCAST_0135_0108.wav;10
MSP-PODCAST_0135_0107.wav;10
MSP-PODCAST_0135_0090.wav;10
MSP-PODCAST_0135_0083.wav;10
MSP-PODCAST_0135_0081.wav;10
MSP-PODCAST_0135_0065.wav;10
MSP-PODCAST_0135_0061.wav;10
MSP-PODCAST_0135_0059.wav;10
MSP-PODCAST_0135_0050.wav;10
MSP-PODCAST_0135_0048.wav;10
MSP-PODCAST_0135_0034.wav;10
MSP-PODCAST_0135_0025.wav;10
MSP-PODCAST_0135_0057.wav;10
MSP-PODCAST_0135_0356.wav;10
MSP-PODCAST_0135_0487.wav;10
MSP-PODCAST_0135_0792.wav;10
MSP-PODCAST_0079_0036.wav;100
MSP-PODCAST_0079_0062.wav;100
MSP-PODCAST_0079_0067.wav;100
MSP-PODCAST_0079_0076.wav;100
MSP-PODCAST_0079_0107.wav;100
MSP-PODCAST_0079_0118.wav;100
MSP-PODCAST_0079_0204.wav;100
MSP-PODCAST_0079_0231.wav;100
MSP-PODCAST_0079_0287.wav;100
MSP-PODCAST_0079_0304.wav;100
MSP-PODCAST_0079_0350.wav;100
MSP-PODCAST_0079_0361.wav;100
MSP-PODCAST_0079_0378.wav;100
MSP-PODCAST_0079_0401.wav;100
MSP-PODCAST_0079_0407.wav;100
MSP-PODCAST_0079_0428.wav;100
MSP-PODCAST_0079_0538.wav;100
MSP-PODCAST_0079_0656.wav;100
MSP-PODCAST_0079_0659.wav;100
MSP-PODCAST_0079_0662.wav;100
MSP-PODCAST_0079_0666.wav;100
MSP-PODCAST_0079_0680.wav;100
MSP-PODCAST_0079_0719.wav;100
MSP-PODCAST_0079_0066.wav;100
MSP-PODCAST_0079_0143.wav;100
MSP-PODCAST_0079_0174.wav;100
MSP-PODCAST_0079_0209.wav;100
MSP-PODCAST_0079_0302.wav;100
MSP-PODCAST_0079_0353.wav;100
MSP-PODCAST_0079_0355.wav;100
MSP-PODCAST_0079_0405.wav;100
MSP-PODCAST_0079_0456.wav;100
MSP-PODCAST_0079_0462.wav;100
MSP-PODCAST_0079_0469.wav;100
MSP-PODCAST_0079_0660.wav;100
MSP-PODCAST_0079_0681.wav;100
MSP-PODCAST_0079_0059.wav;100
MSP-PODCAST_0079_0106.wav;100
MSP-PODCAST_0079_0108.wav;100
MSP-PODCAST_0079_0163.wav;100
MSP-PODCAST_0079_0175.wav;100
MSP-PODCAST_0079_0184.wav;100
MSP-PODCAST_0079_0277.wav;100
MSP-PODCAST_0079_0279.wav;100
MSP-PODCAST_0079_0280.wav;100
MSP-PODCAST_0079_0286.wav;100
MSP-PODCAST_0079_0290.wav;100
MSP-PODCAST_0079_0296.wav;100
MSP-PODCAST_0079_0305.wav;100
MSP-PODCAST_0079_0349.wav;100
MSP-PODCAST_0079_0359.wav;100
MSP-PODCAST_0079_0362.wav;100
MSP-PODCAST_0079_0375.wav;100
MSP-PODCAST_0079_0390.wav;100
MSP-PODCAST_0079_0395.wav;100
MSP-PODCAST_0079_0402.wav;100
MSP-PODCAST_0079_0421.wav;100
MSP-PODCAST_0079_0482.wav;100
MSP-PODCAST_0079_0542.wav;100
MSP-PODCAST_0079_0590.wav;100
MSP-PODCAST_0079_0629.wav;100
MSP-PODCAST_0079_0667.wav;100
MSP-PODCAST_0079_0669.wav;100
MSP-PODCAST_0079_0672.wav;100
MSP-PODCAST_0079_0683.wav;100
MSP-PODCAST_0079_0703.wav;100
MSP-PODCAST_0079_0713.wav;100
MSP-PODCAST_0079_0742.wav;100
MSP-PODCAST_0079_0188.wav;100
MSP-PODCAST_0079_0232.wav;100
MSP-PODCAST_0079_0389.wav;100
MSP-PODCAST_0079_0481.wav;100
MSP-PODCAST_0079_0655.wav;100
MSP-PODCAST_0079_0289.wav;100
MSP-PODCAST_0079_0333.wav;100
MSP-PODCAST_0079_0528.wav;100
MSP-PODCAST_0079_0044.wav;100
MSP-PODCAST_0079_0122.wav;100
MSP-PODCAST_0079_0144.wav;100
MSP-PODCAST_0079_0207.wav;100
MSP-PODCAST_0079_0275.wav;100
MSP-PODCAST_0079_0276.wav;100
MSP-PODCAST_0079_0332.wav;100
MSP-PODCAST_0079_0358.wav;100
MSP-PODCAST_0079_0420.wav;100
MSP-PODCAST_0079_0450.wav;100
MSP-PODCAST_0079_0470.wav;100
MSP-PODCAST_0079_0475.wav;100
MSP-PODCAST_0079_0480.wav;100
MSP-PODCAST_0079_0649.wav;100
MSP-PODCAST_0079_0677.wav;100
MSP-PODCAST_0079_0022.wav;100
MSP-PODCAST_0079_0190.wav;100
MSP-PODCAST_0079_0281.wav;100
MSP-PODCAST_0079_0409.wav;100
MSP-PODCAST_0079_0422.wav;100
MSP-PODCAST_0079_0446.wav;100
MSP-PODCAST_0079_0463.wav;100
MSP-PODCAST_0079_0464.wav;100
MSP-PODCAST_0079_0483.wav;100
MSP-PODCAST_0079_0484.wav;100
MSP-PODCAST_0079_0539.wav;100
MSP-PODCAST_0079_0540.wav;100
MSP-PODCAST_0079_0541.wav;100
MSP-PODCAST_0079_0544.wav;100
MSP-PODCAST_0079_0641.wav;100
MSP-PODCAST_0079_0642.wav;100
MSP-PODCAST_0079_0644.wav;100
MSP-PODCAST_0079_0651.wav;100
MSP-PODCAST_0079_0652.wav;100
MSP-PODCAST_0079_0653.wav;100
MSP-PODCAST_0079_0658.wav;100
MSP-PODCAST_0079_0664.wav;100
MSP-PODCAST_0079_0668.wav;100
MSP-PODCAST_0079_0675.wav;100
MSP-PODCAST_0079_0678.wav;100
MSP-PODCAST_0079_0685.wav;100
MSP-PODCAST_0079_0714.wav;100
MSP-PODCAST_0079_0715.wav;100
MSP-PODCAST_0079_0716.wav;100
MSP-PODCAST_0079_0718.wav;100
MSP-PODCAST_0079_0735.wav;100
MSP-PODCAST_0079_0759.wav;100
MSP-PODCAST_0079_0765.wav;100
MSP-PODCAST_0079_0630.wav;100
MSP-PODCAST_0079_0635.wav;100
MSP-PODCAST_0079_0645.wav;100
MSP-PODCAST_0079_0646.wav;100
MSP-PODCAST_0079_0654.wav;100
MSP-PODCAST_0079_0657.wav;100
MSP-PODCAST_0079_0665.wav;100
MSP-PODCAST_0079_0671.wav;100
MSP-PODCAST_0079_0673.wav;100
MSP-PODCAST_0079_0674.wav;100
MSP-PODCAST_0079_0676.wav;100
MSP-PODCAST_0079_0700.wav;100
MSP-PODCAST_0079_0712.wav;100
MSP-PODCAST_0079_0720.wav;100
MSP-PODCAST_0079_0736.wav;100
MSP-PODCAST_0079_0738.wav;100
MSP-PODCAST_0079_0739.wav;100
MSP-PODCAST_0079_0758.wav;100
MSP-PODCAST_0079_0760.wav;100
MSP-PODCAST_0079_0763.wav;100
MSP-PODCAST_0079_0764.wav;100
MSP-PODCAST_0079_0766.wav;100
MSP-PODCAST_1586_0009_0002.wav;1000
MSP-PODCAST_1586_0009_0003.wav;1000
MSP-PODCAST_1586_0009_0004.wav;1000
MSP-PODCAST_1586_0009_0005.wav;1000
MSP-PODCAST_1586_0031_0003.wav;1000
MSP-PODCAST_1586_0031_0004.wav;1000
MSP-PODCAST_1586_0045.wav;1000
MSP-PODCAST_1586_0051_0001.wav;1000
MSP-PODCAST_1586_0051_0003.wav;1000
MSP-PODCAST_1586_0059.wav;1000
MSP-PODCAST_1586_0065_0002.wav;1000
MSP-PODCAST_1586_0069.wav;1000
MSP-PODCAST_1586_0073_0005.wav;1000
MSP-PODCAST_1586_0089.wav;1000
MSP-PODCAST_1588_0009_0001.wav;1000
MSP-PODCAST_1588_0009_0002.wav;1000
MSP-PODCAST_1588_0011_0003.wav;1000
MSP-PODCAST_1588_0017_0004.wav;1000
MSP-PODCAST_1589_0003.wav;1000
MSP-PODCAST_1589_0009.wav;1000
MSP-PODCAST_1589_0013.wav;1000
MSP-PODCAST_1589_0019.wav;1000
MSP-PODCAST_1589_0021_0003.wav;1000
MSP-PODCAST_1586_0033_0001.wav;1001
MSP-PODCAST_1586_0033_0003.wav;1001
MSP-PODCAST_1586_0043_0002.wav;1001
MSP-PODCAST_1586_0044.wav;1001
MSP-PODCAST_1586_0050_0001.wav;1001
MSP-PODCAST_1586_0050_0002.wav;1001
MSP-PODCAST_1586_0051_0002.wav;1001
MSP-PODCAST_1586_0052_0002.wav;1001
MSP-PODCAST_1586_0052_0003.wav;1001
MSP-PODCAST_1586_0052_0005.wav;1001
MSP-PODCAST_1586_0052_0006.wav;1001
MSP-PODCAST_1586_0054.wav;1001
MSP-PODCAST_1586_0056.wav;1001
MSP-PODCAST_1586_0060.wav;1001
MSP-PODCAST_1586_0065_0003.wav;1001
MSP-PODCAST_1586_0088_0002.wav;1001
MSP-PODCAST_1586_0090.wav;1001
MSP-PODCAST_1681_0111_0002.wav;1002
MSP-PODCAST_1681_0111_0003.wav;1002
MSP-PODCAST_1664_0031_0007.wav;1003
MSP-PODCAST_1664_0031_0010.wav;1003
MSP-PODCAST_1664_0035_0004.wav;1003
MSP-PODCAST_1664_0041_0001.wav;1003
MSP-PODCAST_1664_0041_0003.wav;1003
MSP-PODCAST_1664_0041_0004.wav;1003
MSP-PODCAST_1664_0041_0009.wav;1003
MSP-PODCAST_1664_0041_0011.wav;1003
MSP-PODCAST_1664_0048.wav;1003
MSP-PODCAST_1664_0031_0003.wav;1003
MSP-PODCAST_1664_0031_0006.wav;1003
MSP-PODCAST_1664_0031_0008.wav;1003
MSP-PODCAST_1664_0033_0002.wav;1003
MSP-PODCAST_1664_0035_0001.wav;1003
MSP-PODCAST_1664_0035_0002.wav;1003
MSP-PODCAST_1664_0035_0003.wav;1003
MSP-PODCAST_1664_0035_0006.wav;1003
MSP-PODCAST_1664_0041_0002.wav;1003
MSP-PODCAST_1664_0041_0006.wav;1003
MSP-PODCAST_1664_0041_0010.wav;1003
MSP-PODCAST_1664_0041_0015.wav;1003
MSP-PODCAST_1664_0046.wav;1003
MSP-PODCAST_1618_0014.wav;1004
MSP-PODCAST_1618_0030_0005.wav;1004
MSP-PODCAST_1618_0040_0007.wav;1004
MSP-PODCAST_1618_0030_0002.wav;1004
MSP-PODCAST_1618_0030_0007.wav;1004
MSP-PODCAST_1618_0030_0009.wav;1004
MSP-PODCAST_1618_0040_0001.wav;1004
MSP-PODCAST_1618_0040_0002.wav;1004
MSP-PODCAST_1618_0040_0006.wav;1004
MSP-PODCAST_1620_0003_0003.wav;1005
MSP-PODCAST_1620_0003_0023.wav;1005
MSP-PODCAST_1620_0007_0012.wav;1005
MSP-PODCAST_1620_0009_0002.wav;1005
MSP-PODCAST_1620_0009_0012.wav;1005
MSP-PODCAST_1620_0003_0001.wav;1005
MSP-PODCAST_1620_0003_0004.wav;1005
MSP-PODCAST_1620_0003_0006.wav;1005
MSP-PODCAST_1620_0003_0009.wav;1005
MSP-PODCAST_1620_0003_0012.wav;1005
MSP-PODCAST_1620_0003_0020.wav;1005
MSP-PODCAST_1620_0003_0024.wav;1005
MSP-PODCAST_1620_0003_0025.wav;1005
MSP-PODCAST_1620_0007_0002.wav;1005
MSP-PODCAST_1620_0007_0003.wav;1005
MSP-PODCAST_1620_0007_0004.wav;1005
MSP-PODCAST_1620_0007_0006.wav;1005
MSP-PODCAST_1620_0007_0007.wav;1005
MSP-PODCAST_1620_0009_0007.wav;1005
MSP-PODCAST_1620_0009_0010.wav;1005
MSP-PODCAST_1620_0009_0019.wav;1005
MSP-PODCAST_1620_0009_0020.wav;1005
MSP-PODCAST_1620_0010.wav;1006
MSP-PODCAST_1626_0013.wav;1006
MSP-PODCAST_1626_0023.wav;1006
MSP-PODCAST_1616_0010.wav;1006
MSP-PODCAST_1616_0014.wav;1006
MSP-PODCAST_1616_0022.wav;1006
MSP-PODCAST_1626_0008_0001.wav;1007
MSP-PODCAST_1626_0008_0002.wav;1007
MSP-PODCAST_1626_0008_0003.wav;1007
MSP-PODCAST_1626_0008_0006.wav;1007
MSP-PODCAST_1626_0008_0008.wav;1007
MSP-PODCAST_1626_0008_0009.wav;1007
MSP-PODCAST_1626_0008_0011.wav;1007
MSP-PODCAST_1626_0008_0012.wav;1007
MSP-PODCAST_1626_0008_0013.wav;1007
MSP-PODCAST_1626_0008_0016.wav;1007
MSP-PODCAST_1626_0008_0017.wav;1007
MSP-PODCAST_1626_0008_0019.wav;1007
MSP-PODCAST_1626_0008_0024.wav;1007
MSP-PODCAST_1626_0008_0025.wav;1007
MSP-PODCAST_1626_0008_0026.wav;1007
MSP-PODCAST_1626_0008_0028.wav;1007
MSP-PODCAST_1626_0008_0030.wav;1007
MSP-PODCAST_1626_0020_0002.wav;1007
MSP-PODCAST_1626_0020_0003.wav;1007
MSP-PODCAST_1626_0020_0006.wav;1007
MSP-PODCAST_1631_0004_0001.wav;1008
MSP-PODCAST_1631_0004_0004.wav;1008
MSP-PODCAST_1631_0004_0013.wav;1008
MSP-PODCAST_1631_0004_0007.wav;1008
MSP-PODCAST_1631_0004_0008.wav;1008
MSP-PODCAST_1631_0004_0010.wav;1008
MSP-PODCAST_1631_0016.wav;1008
MSP-PODCAST_1631_0027_0002.wav;1008
MSP-PODCAST_1631_0027_0003.wav;1008
MSP-PODCAST_1631_0027_0005.wav;1008
MSP-PODCAST_1631_0038_0005.wav;1008
MSP-PODCAST_1638_0027.wav;1009
MSP-PODCAST_1638_0065.wav;1009
MSP-PODCAST_1638_0128.wav;1009
MSP-PODCAST_1638_0165.wav;1009
MSP-PODCAST_1638_0174.wav;1009
MSP-PODCAST_1638_0020.wav;1009
MSP-PODCAST_1638_0047.wav;1009
MSP-PODCAST_1638_0076.wav;1009
MSP-PODCAST_1638_0083.wav;1009
MSP-PODCAST_1638_0094.wav;1009
MSP-PODCAST_1638_0138.wav;1009
MSP-PODCAST_1638_0140.wav;1009
MSP-PODCAST_1638_0161.wav;1009
MSP-PODCAST_0079_0027.wav;101
MSP-PODCAST_0079_0080.wav;101
MSP-PODCAST_0079_0134.wav;101
MSP-PODCAST_0079_0226.wav;101
MSP-PODCAST_0079_0284.wav;101
MSP-PODCAST_0079_0313.wav;101
MSP-PODCAST_0079_0314.wav;101
MSP-PODCAST_0079_0440.wav;101
MSP-PODCAST_0079_0510.wav;101
MSP-PODCAST_0079_0633.wav;101
MSP-PODCAST_0079_0634.wav;101
MSP-PODCAST_0079_0693.wav;101
MSP-PODCAST_0079_0709.wav;101
MSP-PODCAST_0079_0006.wav;101
MSP-PODCAST_0079_0040.wav;101
MSP-PODCAST_0079_0047.wav;101
MSP-PODCAST_0079_0083.wav;101
MSP-PODCAST_0079_0148.wav;101
MSP-PODCAST_0079_0152.wav;101
MSP-PODCAST_0079_0172.wav;101
MSP-PODCAST_0079_0186.wav;101
MSP-PODCAST_0079_0217.wav;101
MSP-PODCAST_0079_0370.wav;101
MSP-PODCAST_0079_0425.wav;101
MSP-PODCAST_0079_0436.wav;101
MSP-PODCAST_0079_0490.wav;101
MSP-PODCAST_0079_0600.wav;101
MSP-PODCAST_0079_0647.wav;101
MSP-PODCAST_0079_0690.wav;101
MSP-PODCAST_0079_0691.wav;101
MSP-PODCAST_0079_0723.wav;101
MSP-PODCAST_0079_0731.wav;101
MSP-PODCAST_0079_0767.wav;101
MSP-PODCAST_0079_0001.wav;101
MSP-PODCAST_0079_0050.wav;101
MSP-PODCAST_0079_0128.wav;101
MSP-PODCAST_0079_0249.wav;101
MSP-PODCAST_0079_0573.wav;101
MSP-PODCAST_0079_0618.wav;101
MSP-PODCAST_0079_0694.wav;101
MSP-PODCAST_0079_0697.wav;101
MSP-PODCAST_0079_0732.wav;101
MSP-PODCAST_0079_0364.wav;101
MSP-PODCAST_0079_0583.wav;101
MSP-PODCAST_0079_0639.wav;101
MSP-PODCAST_0079_0008.wav;101
MSP-PODCAST_0079_0093.wav;101
MSP-PODCAST_0079_0150.wav;101
MSP-PODCAST_0079_0195.wav;101
MSP-PODCAST_0079_0241.wav;101
MSP-PODCAST_0079_0256.wav;101
MSP-PODCAST_0079_0260.wav;101
MSP-PODCAST_0079_0261.wav;101
MSP-PODCAST_0079_0318.wav;101
MSP-PODCAST_0079_0342.wav;101
MSP-PODCAST_0079_0437.wav;101
MSP-PODCAST_0079_0441.wav;101
MSP-PODCAST_0079_0448.wav;101
MSP-PODCAST_0079_0487.wav;101
MSP-PODCAST_0079_0492.wav;101
MSP-PODCAST_0079_0554.wav;101
MSP-PODCAST_0079_0631.wav;101
MSP-PODCAST_0079_0725.wav;101
MSP-PODCAST_0079_0728.wav;101
MSP-PODCAST_0079_0754.wav;101
MSP-PODCAST_0079_0016.wav;101
MSP-PODCAST_0079_0030.wav;101
MSP-PODCAST_0079_0035.wav;101
MSP-PODCAST_0079_0177.wav;101
MSP-PODCAST_0079_0201.wav;101
MSP-PODCAST_0079_0282.wav;101
MSP-PODCAST_0079_0309.wav;101
MSP-PODCAST_0079_0427.wav;101
MSP-PODCAST_0079_0439.wav;101
MSP-PODCAST_0079_0493.wav;101
MSP-PODCAST_0079_0550.wav;101
MSP-PODCAST_0079_0636.wav;101
MSP-PODCAST_0079_0670.wav;101
MSP-PODCAST_0079_0686.wav;101
MSP-PODCAST_0079_0687.wav;101
MSP-PODCAST_0079_0695.wav;101
MSP-PODCAST_0079_0705.wav;101
MSP-PODCAST_0079_0708.wav;101
MSP-PODCAST_0079_0730.wav;101
MSP-PODCAST_0079_0750.wav;101
MSP-PODCAST_0079_0755.wav;101
MSP-PODCAST_0079_0756.wav;101
MSP-PODCAST_0079_0762.wav;101
MSP-PODCAST_0079_0768.wav;101
MSP-PODCAST_0079_0632.wav;101
MSP-PODCAST_0079_0637.wav;101
MSP-PODCAST_0079_0648.wav;101
MSP-PODCAST_0079_0682.wav;101
MSP-PODCAST_0079_0688.wav;101
MSP-PODCAST_0079_0701.wav;101
MSP-PODCAST_0079_0707.wav;101
MSP-PODCAST_0079_0711.wav;101
MSP-PODCAST_0079_0722.wav;101
MSP-PODCAST_0079_0727.wav;101
MSP-PODCAST_0079_0729.wav;101
MSP-PODCAST_0079_0734.wav;101
MSP-PODCAST_0079_0741.wav;101
MSP-PODCAST_0079_0744.wav;101
MSP-PODCAST_0079_0745.wav;101
MSP-PODCAST_0079_0747.wav;101
MSP-PODCAST_0079_0752.wav;101
MSP-PODCAST_0079_0753.wav;101
MSP-PODCAST_0079_0757.wav;101
MSP-PODCAST_0079_0761.wav;101
MSP-PODCAST_0079_0609.wav;101
MSP-PODCAST_0812_0002.wav;101
MSP-PODCAST_0813_0026.wav;101
MSP-PODCAST_0813_0037.wav;101
MSP-PODCAST_0814_0022.wav;101
MSP-PODCAST_0817_0002.wav;101
MSP-PODCAST_1560_0036.wav;1010
MSP-PODCAST_1560_0044.wav;1010
MSP-PODCAST_1560_0004.wav;1011
MSP-PODCAST_1560_0010.wav;1011
MSP-PODCAST_1560_0020.wav;1011
